sefer,perek,pasuk,darga,etnakhta,gadol,geresh,gereshmukdam,gershayim,kadma,karnepara,katan,mapakh,merkha,merkhakfula,munakh,pashta,pazer,revii,segol,shalshelet,sofpasuk,telishagedola,telishaketana,tevir,tipkha,tsinnorit,wordcount,yerakhbenyomo,yetiv,zarka
bmidbar,14,42,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,1,0,0,1,2,0,10,0,0,0
bmidbar,14,43,0,1,0,0,0,0,1,0,2,1,2,0,1,2,0,0,0,0,1,0,1,0,2,0,17,0,0,0
bmidbar,14,44,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,2,0,13,0,0,0
bmidbar,14,45,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bmidbar,15,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
bmidbar,15,2,0,1,0,0,0,0,0,0,2,0,2,0,3,2,0,1,0,0,1,0,0,0,2,0,15,0,0,0
bmidbar,15,3,0,1,0,0,0,1,1,0,3,2,1,0,2,3,0,0,0,0,1,0,0,0,2,0,21,0,0,0
bmidbar,15,4,0,1,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,1,2,0,11,0,0,0
bmidbar,15,5,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
bmidbar,15,6,0,1,0,0,0,0,0,0,1,1,2,0,2,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
bmidbar,15,7,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bmidbar,15,8,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,12,0,0,0
bmidbar,15,9,0,1,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
bmidbar,15,10,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,9,0,0,0
bmidbar,15,11,0,1,0,0,0,0,0,0,1,0,2,0,2,1,0,1,0,0,1,0,0,0,2,0,12,0,0,0
bmidbar,15,12,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,7,0,0,0
bmidbar,15,13,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,11,0,0,0
bmidbar,15,14,0,1,0,1,0,0,1,0,1,1,3,0,1,1,0,0,0,0,1,0,1,1,2,0,17,0,0,0
bmidbar,15,15,0,1,1,0,0,0,0,0,1,1,3,0,2,1,0,0,0,0,1,0,0,2,2,0,14,0,0,0
bmidbar,15,16,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,2,0,9,0,0,0
bmidbar,15,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
bmidbar,15,18,0,1,0,0,0,0,0,0,2,0,2,0,1,2,0,0,0,0,1,0,0,1,2,0,14,0,0,0
bmidbar,15,19,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bmidbar,15,20,0,1,0,0,0,0,0,0,2,0,1,0,3,1,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bmidbar,15,21,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,2,0,6,0,0,0
bmidbar,15,22,0,1,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,1,0,0,0,2,0,13,0,0,0
bmidbar,15,23,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,15,0,0,0
bmidbar,15,24,0,1,0,1,0,0,1,0,1,1,2,0,5,1,1,1,1,0,1,0,1,0,2,0,24,0,0,1
bmidbar,15,25,0,1,0,1,0,0,1,0,1,0,2,0,4,0,0,2,0,0,1,0,1,2,2,0,23,0,0,0
bmidbar,15,26,0,1,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,0,1,0,0,0,2,0,12,0,0,0
bmidbar,15,27,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,10,0,0,0
bmidbar,15,28,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,1,0,0,1,2,0,13,0,0,0
bmidbar,15,29,0,1,0,0,0,0,0,0,2,1,0,0,3,2,0,0,0,0,1,0,0,0,2,0,12,0,0,0
bmidbar,15,30,0,1,0,1,0,0,0,0,1,0,2,0,3,1,0,1,0,0,1,0,0,1,2,0,18,0,0,0
bmidbar,15,31,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,1,2,0,13,0,0,0
bmidbar,15,32,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,2,0,10,0,0,0
bmidbar,15,33,0,1,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,0,1,0,0,0,2,0,13,0,0,0
bmidbar,15,34,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,9,0,1,0
bmidbar,15,35,0,1,0,0,0,0,1,0,2,2,1,0,1,2,0,0,0,0,1,0,0,0,2,0,14,0,0,0
bmidbar,15,36,0,1,0,1,0,0,1,0,1,0,2,0,0,1,0,1,0,0,1,0,0,2,2,0,16,0,0,0
bmidbar,15,37,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
bmidbar,15,38,0,1,0,0,0,1,1,0,1,1,4,0,1,1,0,0,0,0,1,0,0,2,2,0,19,0,0,0
bmidbar,15,39,0,1,0,1,0,0,0,0,2,1,1,0,4,2,0,1,1,0,1,0,0,0,2,0,22,0,0,1
bmidbar,15,40,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bmidbar,15,41,0,1,0,0,0,1,1,0,1,1,2,0,2,1,0,1,0,0,1,0,0,0,2,0,14,0,0,0
bmidbar,16,1,1,1,0,1,0,0,1,0,1,0,3,0,1,0,0,0,0,0,1,0,0,1,2,0,34,0,0,0
bmidbar,16,2,0,1,0,0,0,0,0,0,1,0,3,0,2,1,0,0,0,0,1,0,0,1,2,0,28,0,0,0
bmidbar,16,3,0,1,0,0,0,1,0,0,1,1,2,0,3,1,0,1,1,0,1,0,0,0,2,0,21,0,0,1
bmidbar,16,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
bmidbar,16,5,1,1,0,1,0,0,2,0,0,0,2,0,1,0,0,0,1,0,1,1,0,2,2,0,23,0,0,1
bmidbar,16,6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bmidbar,16,7,0,1,0,1,0,0,1,0,1,1,2,0,3,1,1,1,0,0,1,0,1,1,2,0,20,0,0,0
bmidbar,16,8,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bmidbar,16,9,0,1,0,0,0,0,1,0,2,1,2,0,3,2,0,2,0,0,1,0,1,1,2,0,21,0,0,0
bmidbar,16,10,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
bmidbar,16,11,0,1,0,0,0,0,0,0,2,0,1,0,2,1,0,1,0,0,1,0,0,0,1,0,12,0,0,0
bmidbar,16,12,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,1,2,0,10,0,0,0
bmidbar,16,13,0,1,0,0,0,0,1,0,1,2,1,0,0,2,0,1,0,0,1,0,0,0,2,0,14,0,0,0
bmidbar,16,14,0,1,0,0,0,1,2,0,2,1,2,0,3,1,1,0,0,0,1,0,1,1,2,0,19,0,0,0
bmidbar,16,15,0,1,0,0,0,0,1,0,3,2,2,0,0,3,0,0,0,0,1,1,0,0,2,0,20,0,0,0
bmidbar,16,16,0,1,0,0,0,0,0,0,2,1,1,0,2,2,0,0,0,0,1,0,0,1,2,0,14,0,0,0
bmidbar,16,17,0,1,0,0,0,1,0,0,2,2,3,0,3,2,0,1,0,0,1,0,0,0,2,0,18,0,0,0
bmidbar,16,18,0,1,0,0,0,1,0,0,1,1,3,0,1,1,0,2,0,0,1,0,0,1,2,0,15,0,0,0
bmidbar,16,19,0,1,0,0,0,0,1,0,1,0,2,0,2,1,0,0,0,0,1,0,0,0,2,0,16,0,0,0
bmidbar,16,20,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0
bmidbar,16,21,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bmidbar,16,22,0,1,1,0,0,0,0,0,2,2,2,0,1,2,0,0,0,0,1,0,0,0,2,0,16,0,0,0
bmidbar,16,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
bmidbar,16,24,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bmidbar,16,25,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bmidbar,16,26,0,1,0,1,0,0,2,0,1,1,0,0,2,1,1,1,0,0,1,0,1,0,2,0,20,0,0,0
bmidbar,16,27,1,1,0,1,0,0,1,0,1,0,2,0,1,0,0,2,0,0,1,0,0,1,2,0,48,0,1,0
bmidbar,16,28,0,1,1,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,1,0,0,0,2,0,15,0,0,1
bmidbar,16,29,0,1,0,0,0,0,0,0,2,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,14,0,0,0
bmidbar,16,30,1,1,1,0,0,1,1,0,1,2,2,0,2,2,0,1,0,0,1,0,0,1,2,0,24,0,0,0
bmidbar,16,31,0,1,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
bmidbar,16,32,0,1,0,0,0,0,0,0,2,2,1,0,1,2,0,0,0,0,1,0,0,0,2,0,32,0,0,0
bmidbar,16,33,0,1,0,1,0,0,1,0,1,1,2,0,1,1,0,0,0,0,1,0,0,1,2,0,13,0,0,0
bmidbar,16,34,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,2,0,11,0,0,0
bmidbar,16,35,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,1,0,0,1,0,0,0,2,0,11,0,0,0
bmidbar,17,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
bmidbar,17,2,0,1,0,1,0,0,1,0,1,1,0,0,2,1,0,1,0,0,1,0,0,0,2,0,17,0,0,0
bmidbar,17,3,0,1,0,2,0,0,2,0,1,1,3,0,1,1,1,1,0,0,1,0,1,0,2,0,20,0,0,0
bmidbar,17,4,0,1,0,0,0,1,0,0,1,0,2,0,2,0,0,1,0,0,1,0,0,0,2,0,12,0,1,0
bmidbar,17,5,1,1,0,1,0,1,2,0,2,2,1,0,5,2,0,2,0,0,1,2,0,1,2,0,28,0,0,0
bmidbar,17,6,0,1,0,1,0,0,0,0,1,1,3,0,0,1,0,0,0,0,1,0,0,0,2,0,16,0,0,0
bmidbar,17,7,0,1,0,0,0,0,0,0,2,1,2,0,2,2,0,1,0,0,1,0,0,0,2,0,17,0,0,0
bmidbar,17,8,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,7,0,0,0
bmidbar,17,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
bmidbar,17,10,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,2,0,10,0,0,0
bmidbar,17,11,1,1,0,2,0,0,2,0,1,1,3,0,3,1,0,1,0,0,1,1,0,2,2,0,27,0,0,0
bmidbar,17,12,0,1,0,1,0,0,1,0,2,0,1,0,3,2,0,1,0,0,1,0,0,1,2,0,19,0,0,0
bmidbar,17,13,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0
bmidbar,17,14,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,1,0,0,1,2,0,13,0,0,0
bmidbar,17,15,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bmidbar,17,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
bmidbar,17,17,0,1,0,1,0,0,1,0,2,1,1,0,6,1,1,1,0,0,1,0,1,0,2,0,24,0,0,0
bmidbar,17,18,0,1,0,0,0,0,0,0,2,0,1,0,3,1,0,0,0,0,1,0,0,0,2,0,13,0,1,0
bmidbar,17,19,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,2,0,9,0,0,0
bmidbar,17,20,0,1,0,0,0,0,0,0,1,0,2,0,3,1,0,2,0,0,1,0,0,2,2,0,17,0,0,0
bmidbar,17,21,0,1,0,2,0,0,3,0,1,1,3,0,4,1,1,1,0,0,1,0,1,0,2,0,24,0,0,0
bmidbar,17,22,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,8,0,0,0
bmidbar,17,23,0,1,0,0,0,0,0,0,2,2,1,0,4,2,0,1,0,0,1,0,0,1,2,0,19,0,0,0
bmidbar,17,24,0,1,0,0,0,0,1,0,1,1,2,0,1,1,0,0,0,0,1,0,0,0,2,0,15,0,0,0
bmidbar,17,25,1,1,0,1,0,1,1,0,1,1,2,0,1,1,0,1,0,0,1,0,0,1,2,0,19,0,0,0
bmidbar,17,26,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,8,0,0,0
bmidbar,17,27,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,1,2,0,11,0,0,0
bmidbar,17,28,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,10,0,0,0
bmidbar,18,1,0,1,0,0,0,0,0,0,3,2,1,0,2,3,0,1,0,0,1,0,0,0,2,0,20,0,0,0
bmidbar,18,2,0,1,0,1,0,0,1,0,2,1,2,0,3,2,0,0,0,0,1,0,1,0,2,0,18,0,0,0
bmidbar,18,3,0,1,0,0,0,0,1,0,2,1,1,0,1,2,0,0,0,0,1,0,1,0,2,0,19,0,0,0
bmidbar,18,4,0,1,0,0,0,0,0,0,2,0,1,0,3,1,0,1,0,0,1,0,0,0,2,0,14,0,0,0
bmidbar,18,5,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,1,0,0,1,0,0,1,2,0,14,0,1,0
bmidbar,18,6,0,1,1,0,0,1,0,0,2,2,1,0,2,2,0,1,0,0,1,0,0,0,2,0,18,0,0,0
bmidbar,18,7,1,1,0,1,0,0,1,0,1,0,2,0,3,1,0,1,0,0,1,1,0,1,2,0,20,0,0,0
bmidbar,18,8,1,1,0,0,0,0,1,0,1,0,0,0,4,1,0,0,1,0,1,1,0,1,2,0,21,0,0,1
bmidbar,18,9,0,1,0,0,0,1,0,0,1,0,3,0,3,1,0,1,0,0,1,1,0,2,2,0,23,0,0,0
bmidbar,18,10,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bmidbar,18,11,1,1,0,0,0,1,0,0,0,0,2,0,3,0,0,2,1,0,1,0,0,1,2,0,20,0,0,1
bmidbar,18,12,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,1,2,0,13,0,1,0
bmidbar,18,13,1,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,13,0,0,0
bmidbar,18,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
bmidbar,18,15,1,1,0,0,0,1,0,0,1,0,2,0,4,0,0,1,0,0,1,1,0,2,2,0,23,0,1,0
bmidbar,18,16,0,1,0,0,0,0,1,0,2,0,2,0,2,1,0,0,0,0,1,0,0,1,2,0,13,0,0,0
bmidbar,18,17,0,1,0,1,0,1,1,0,1,1,3,0,3,1,1,0,0,0,1,0,0,2,2,0,25,0,0,0
bmidbar,18,18,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,9,0,0,0
bmidbar,18,19,1,1,0,0,0,0,2,0,1,0,3,0,4,1,0,2,1,0,1,0,1,1,2,0,24,0,0,1
bmidbar,18,20,0,1,1,1,0,0,1,0,2,1,2,0,2,2,0,1,0,0,1,0,0,0,2,0,18,0,0,0
bmidbar,18,21,0,1,0,0,0,0,0,0,2,1,3,0,2,1,0,0,0,0,1,0,0,1,2,0,17,0,0,0
bmidbar,18,22,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,2,0,11,0,0,0
bmidbar,18,23,0,1,0,1,0,0,1,0,3,1,1,0,4,3,0,1,0,0,1,0,0,0,2,0,19,0,0,0
bmidbar,18,24,0,1,0,0,0,1,1,0,3,1,2,0,3,3,0,1,0,0,1,0,0,0,2,0,22,0,0,0
bmidbar,18,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
bmidbar,18,26,1,1,0,1,0,0,2,0,1,1,0,0,3,1,0,1,1,0,1,1,0,1,2,0,24,0,0,1
bmidbar,18,27,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bmidbar,18,28,0,1,0,0,0,0,0,0,4,2,0,0,6,3,0,0,0,0,1,0,0,0,2,0,20,0,0,0
bmidbar,18,29,0,1,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
bmidbar,18,30,0,1,0,0,0,0,0,0,2,1,2,0,0,2,0,0,0,0,1,0,0,0,2,0,12,0,0,0
bmidbar,18,31,0,1,0,0,0,0,0,0,2,1,3,0,0,2,0,0,0,0,1,0,0,0,2,0,14,0,0,0
bmidbar,18,32,1,1,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,1,0,0,1,2,0,16,0,0,0
bmidbar,19,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0
bmidbar,19,2,0,1,0,1,0,0,1,0,2,1,2,0,4,1,0,2,0,0,1,0,1,1,2,0,25,0,1,0
bmidbar,19,3,0,1,0,0,0,0,0,0,2,1,1,0,2,1,0,0,0,0,1,0,0,0,2,0,13,0,0,0
bmidbar,19,4,2,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,14,0,0,0
bmidbar,19,5,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,13,0,0,0
bmidbar,19,6,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,1,2,0,12,0,0,0
bmidbar,19,7,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,2,0,14,0,0,0
bmidbar,19,8,0,1,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
bmidbar,19,9,1,1,0,0,0,0,1,0,1,0,3,0,4,0,0,1,0,0,1,1,0,2,2,0,20,0,1,0
bmidbar,19,10,0,1,0,0,0,1,1,0,1,1,2,0,1,1,0,1,0,0,1,1,0,1,2,0,18,0,0,0
bmidbar,19,11,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
bmidbar,19,12,2,1,0,1,0,1,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,2,2,0,17,0,0,0
bmidbar,19,13,0,1,0,2,0,0,2,0,2,2,2,0,3,2,1,1,0,0,1,0,2,1,2,0,28,0,0,0
bmidbar,19,14,0,1,0,0,0,0,0,0,2,1,1,0,2,1,0,0,0,0,1,0,0,0,2,0,16,0,1,0
bmidbar,19,15,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,2,0,10,0,0,0
bmidbar,19,16,0,1,0,1,0,0,1,0,1,0,2,0,3,1,0,1,0,0,1,0,0,0,2,0,18,0,0,0
bmidbar,19,17,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,1,2,0,11,0,0,0
bmidbar,19,18,0,1,0,1,0,0,1,0,2,1,2,0,4,2,0,1,1,0,1,0,0,0,2,0,26,0,0,1
bmidbar,19,19,1,1,0,0,0,0,0,0,2,1,3,0,2,2,0,0,0,0,1,0,0,1,2,0,17,0,0,0
bmidbar,19,20,0,1,0,1,0,0,1,0,1,1,4,0,2,1,0,1,0,0,1,0,1,2,2,0,22,0,0,0
bmidbar,19,21,0,1,0,0,0,0,0,0,2,1,1,0,3,2,0,0,0,0,1,0,0,0,2,0,15,0,0,0
bmidbar,19,22,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,2,0,11,0,0,0
bmidbar,20,1,0,1,0,0,0,0,1,0,2,2,1,0,2,2,0,0,0,0,1,1,0,0,2,0,34,0,0,0
bmidbar,20,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bmidbar,20,3,0,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,1,0,0,1,2,0,12,0,0,0
bmidbar,20,4,0,1,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
bmidbar,20,5,0,1,0,0,0,0,0,0,3,2,2,0,3,2,0,1,0,0,1,0,0,0,2,0,18,0,0,0
bmidbar,20,6,0,1,0,1,0,0,1,0,1,0,1,0,2,1,0,1,0,0,1,0,1,0,2,0,16,0,0,0
bmidbar,20,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
bmidbar,20,8,1,1,0,0,0,0,1,0,2,1,2,0,3,3,0,1,0,0,1,0,0,1,2,0,25,0,0,0
bmidbar,20,9,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,8,0,0,0
bmidbar,20,10,1,1,0,1,0,0,0,0,2,0,1,0,3,1,0,1,0,0,1,0,0,1,2,0,19,0,0,0
bmidbar,20,11,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,2,0,15,0,0,0
bmidbar,20,12,0,1,0,0,0,0,1,0,3,1,1,0,5,1,0,1,1,0,1,0,0,0,2,0,25,0,1,1
bmidbar,20,13,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,11,0,1,0
bmidbar,20,14,1,1,0,0,0,0,1,0,2,1,2,0,3,1,0,0,0,0,1,0,0,1,2,0,18,0,0,0
bmidbar,20,15,0,1,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,1,0,0,1,2,0,11,0,0,0
bmidbar,20,16,0,1,0,0,0,0,0,0,3,1,1,0,3,2,0,0,0,0,1,0,0,0,2,0,15,0,0,0
bmidbar,20,17,1,1,0,0,0,0,0,0,2,2,2,0,5,2,0,2,0,0,1,0,0,0,2,0,22,0,0,0
bmidbar,20,18,0,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bmidbar,20,19,0,1,0,0,0,0,1,0,1,1,3,0,2,1,0,0,1,0,1,0,0,0,2,1,18,0,0,0
bmidbar,20,20,0,1,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,1,0,0,0,2,0,10,0,0,0
bmidbar,20,21,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,2,0,10,0,0,0
bmidbar,20,22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,9,0,0,0
bmidbar,20,23,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,13,0,0,0
bmidbar,20,24,0,1,0,0,0,0,0,0,2,2,3,0,2,2,0,0,0,0,1,0,0,1,2,0,20,0,0,0
bmidbar,20,25,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,10,0,1,0
bmidbar,20,26,0,1,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,1,0,0,0,2,0,13,0,0,0
bmidbar,20,27,0,1,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
bmidbar,20,28,2,1,0,1,0,0,1,0,1,1,0,0,2,1,0,1,0,0,1,0,1,2,2,0,21,0,0,0
bmidbar,20,29,0,1,0,0,0,0,0,0,2,1,2,0,2,2,0,0,0,0,1,0,0,0,2,0,14,0,0,0
bmidbar,21,1,0,1,0,0,0,1,0,0,3,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,16,0,1,0
bmidbar,21,2,0,1,0,1,0,0,2,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,2,0,15,0,0,0
bmidbar,21,3,0,1,0,1,0,0,1,0,1,0,2,0,1,1,0,1,0,0,1,0,0,0,2,0,15,0,0,0
bmidbar,21,4,0,1,0,0,0,1,0,0,1,1,1,0,2,1,0,0,0,0,1,0,0,0,2,0,28,0,0,0
bmidbar,21,5,0,1,0,0,0,0,0,0,3,1,1,0,4,2,0,1,1,0,1,0,0,0,2,0,18,0,0,1
bmidbar,21,6,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,2,0,13,0,1,0
bmidbar,21,7,0,1,0,1,0,0,1,0,2,1,3,0,1,2,0,1,0,0,1,0,1,0,2,0,21,0,0,0
bmidbar,21,8,0,1,0,1,0,0,1,0,2,1,2,0,0,2,0,1,0,0,1,0,0,0,2,0,17,0,0,0
bmidbar,21,9,0,1,0,0,0,0,0,0,2,2,1,0,1,2,0,1,0,0,1,0,0,1,2,0,18,0,0,0
bmidbar,21,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,5,0,0,0
bmidbar,21,11,0,1,0,0,0,1,0,0,1,0,0,0,2,2,0,1,0,0,1,0,0,0,2,0,12,0,0,0
bmidbar,21,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,5,0,0,0
bmidbar,21,13,0,1,0,0,0,0,0,0,2,2,2,0,3,2,0,1,1,0,1,0,0,0,2,0,18,0,0,1
bmidbar,21,14,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
bmidbar,21,15,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,2,0,9,0,0,0
bmidbar,21,16,0,1,0,0,0,0,1,0,2,1,1,0,1,2,0,1,0,0,1,0,0,0,2,0,14,0,0,0
bmidbar,21,17,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,10,0,1,0
bmidbar,21,18,0,1,0,0,0,1,0,0,1,0,0,0,2,1,0,1,0,0,1,0,0,0,2,0,10,0,0,0
